timestamp,elapsed_s,rank,gpu_index,utilization_gpu_pct,memory_used_mib
1787422892.46785,7794.866,0,0,100,1946
1787422893.4956264,7795.894,0,0,100,1946
1787422894.5269876,7796.925,0,0,100,1946
1787422895.5533586,7797.951,0,0,99,1946
1787422896.5843384,7798.982,0,0,100,1946
1787422897.6114023,7800.009,0,0,100,1946
1787422898.6407025,7801.039,0,0,100,1946
1787422899.6679451,7802.066,0,0,100,1946
1787422900.694413,7803.092,0,0,100,1946
1787422901.7265365,7804.125,0,0,100,1946
1787422902.755471,7805.154,0,0,100,1946
1787422903.7849352,7806.183,0,0,100,1946
1787422904.810951,7807.209,0,0,99,1946
1787422905.8404338,7808.239,0,0,100,1946
1787422906.8711634,7809.269,0,0,100,1946
1787422907.8988223,7810.297,0,0,100,1946
1787422908.9290242,7811.327,0,0,100,1946
1787422909.9566417,7812.355,0,0,100,1946
1787422910.9844654,7813.383,0,0,100,1946
1787422912.015482,7814.414,0,0,100,1946
1787422913.048919,7815.447,0,0,100,1946
1787422914.0760486,7816.474,0,0,100,1946
1787422915.1040394,7817.502,0,0,99,1946
1787422916.1329794,7818.531,0,0,100,1946
1787422917.1590333,7819.557,0,0,100,1946
1787422918.1912825,7820.589,0,0,100,1946
1787422919.2239516,7821.622,0,0,100,1946
1787422920.2520685,7822.65,0,0,100,1946
1787422921.2854137,7823.683,0,0,100,1946
1787422922.3150127,7824.713,0,0,100,1946
1787422923.3485284,7825.747,0,0,100,1946
1787422924.3756366,7826.774,0,0,99,1946
1787422925.4085932,7827.807,0,0,100,1946
1787422926.4359808,7828.834,0,0,100,1946
1787422927.4647284,7829.863,0,0,100,1946
1787422928.4943295,7830.892,0,0,100,1946
1787422929.5235934,7831.922,0,0,100,1946
1787422930.5560167,7832.954,0,0,100,1946
1787422931.58348,7833.982,0,0,100,1946
1787422932.612966,7835.011,0,0,100,1946
1787422933.6470006,7836.045,0,0,100,1946
1787422934.6739259,7837.072,0,0,99,1946
1787422935.7006357,7838.099,0,0,100,1946
1787422936.728119,7839.126,0,0,100,1946
1787422937.7581544,7840.156,0,0,100,1946
1787422938.7868063,7841.185,0,0,100,1946
1787422939.8206522,7842.219,0,0,100,1946
1787422940.8503,7843.248,0,0,100,1946
1787422941.8815393,7844.28,0,0,100,1946
1787422942.912331,7845.31,0,0,100,1946
1787422943.9448762,7846.343,0,0,99,1946
1787422944.971607,7847.37,0,0,100,1946
1787422945.9986074,7848.397,0,0,100,1946
1787422947.0259652,7849.424,0,0,100,1946
1787422948.0582843,7850.456,0,0,100,1946
1787422949.0849657,7851.483,0,0,100,1946
1787422950.1109812,7852.509,0,0,100,1946
1787422951.1371195,7853.535,0,0,100,1946
1787422952.1660419,7854.564,0,0,100,1946
1787422953.197693,7855.596,0,0,99,1946
1787422954.2267885,7856.625,0,0,100,1946
1787422955.2594557,7857.658,0,0,100,1946
1787422956.2925506,7858.691,0,0,100,1946
1787422957.3196025,7859.718,0,0,100,1946
1787422958.3556142,7860.754,0,0,100,1946
1787422959.382994,7861.781,0,0,100,1946
1787422960.4103804,7862.808,0,0,100,1946
1787422961.4405606,7863.839,0,0,100,1946
1787422962.469802,7864.868,0,0,100,1946
1787422963.499569,7865.898,0,0,99,1946
1787422964.5295942,7866.928,0,0,100,1946
1787422965.5628035,7867.961,0,0,100,1946
1787422966.5895598,7868.988,0,0,100,1946
1787422967.619333,7870.017,0,0,100,1946
1787422968.6470962,7871.045,0,0,100,1946
1787422969.6742158,7872.072,0,0,100,1946
1787422970.7017217,7873.1,0,0,100,1946
1787422971.7290654,7874.127,0,0,100,1946
1787422972.7549863,7875.153,0,0,100,1946
1787422973.7820666,7876.18,0,0,99,1946
1787422974.8087604,7877.207,0,0,100,1946
1787422975.8378108,7878.236,0,0,100,1946
1787422976.8665137,7879.265,0,0,100,1946
1787422977.8976476,7880.296,0,0,100,1946
1787422978.93056,7881.329,0,0,100,1946
1787422979.9610047,7882.359,0,0,100,1946
1787422980.988421,7883.387,0,0,100,1946
1787422982.0215273,7884.42,0,0,100,1946
1787422983.0508575,7885.449,0,0,100,1946
1787422984.0807045,7886.479,0,0,100,1946
1787422985.1085901,7887.507,0,0,100,1946
1787422986.1358974,7888.534,0,0,100,1946
1787422987.1619406,7889.56,0,0,100,1946
1787422988.187984,7890.586,0,0,100,1946
1787422989.2188652,7891.617,0,0,100,1946
1787422990.2470813,7892.645,0,0,100,1946
1787422991.2728455,7893.671,0,0,100,1946
1787422992.2995217,7894.698,0,0,100,1946
1787422993.3267066,7895.725,0,0,100,1946
1787422994.356472,7896.755,0,0,100,1946
1787422995.385924,7897.784,0,0,100,1946
1787422996.4151874,7898.813,0,0,100,1946
1787422997.441976,7899.84,0,0,100,1946
1787422998.4681864,7900.866,0,0,100,1946
1787422999.4997845,7901.898,0,0,100,1946
1787423000.5284312,7902.927,0,0,100,1946
1787423001.558233,7903.956,0,0,100,1946
1787423002.5891674,7904.987,0,0,100,1946
1787423003.6182373,7906.016,0,0,100,1946
1787423004.6494305,7907.048,0,0,100,1946
1787423005.6808095,7908.079,0,0,100,1946
1787423006.7095163,7909.108,0,0,100,1946
1787423007.739081,7910.137,0,0,100,1946
1787423008.766183,7911.164,0,0,100,1946
1787423009.7967615,7912.195,0,0,100,1946
1787423010.8257952,7913.224,0,0,100,1946
1787423011.8571866,7914.255,0,0,100,1946
1787423012.887225,7915.285,0,0,100,1946
1787423013.9193695,7916.317,0,0,100,1946
1787423014.9495933,7917.348,0,0,100,1946
1787423015.9892282,7918.387,0,0,100,1946
1787423017.0189135,7919.417,0,0,100,1946
1787423018.0456817,7920.444,0,0,100,1946
1787423019.077254,7921.475,0,0,100,1946
1787423020.1053953,7922.503,0,0,100,1946
1787423021.1325572,7923.531,0,0,100,1946
1787423022.1612453,7924.559,0,0,100,1946
1787423023.1942177,7925.592,0,0,100,1946
1787423024.2245033,7926.623,0,0,100,1946
1787423025.2531674,7927.651,0,0,100,1946
1787423026.2793717,7928.677,0,0,100,1946
1787423027.309051,7929.707,0,0,100,1946
1787423028.3415513,7930.74,0,0,100,1946
1787423029.369975,7931.768,0,0,100,1946
1787423030.3969798,7932.795,0,0,100,1946
1787423031.423701,7933.822,0,0,100,1946
1787423032.4515295,7934.85,0,0,100,1946
1787423033.4786062,7935.877,0,0,100,1946
1787423034.5078666,7936.906,0,0,100,1946
1787423035.539052,7937.937,0,0,100,1946
1787423036.566303,7938.964,0,0,100,1946
1787423037.597401,7939.995,0,0,100,1946
1787423038.6273615,7941.025,0,0,100,1946
1787423039.6573443,7942.055,0,0,100,1946
1787423040.6873097,7943.085,0,0,100,1946
1787423041.7149768,7944.113,0,0,100,1946
1787423042.7413323,7945.139,0,0,100,1946
1787423043.7750838,7946.173,0,0,100,1946
1787423044.803141,7947.201,0,0,100,1946
1787423045.8325741,7948.231,0,0,100,1946
1787423046.864952,7949.263,0,0,100,1946
1787423047.8959324,7950.294,0,0,100,1946
1787423048.9243171,7951.322,0,0,100,1946
1787423049.9528997,7952.351,0,0,100,1946
1787423050.980321,7953.378,0,0,100,1946
1787423052.0103135,7954.408,0,0,100,1946
1787423053.0370958,7955.435,0,0,100,1946
1787423054.0701764,7956.468,0,0,100,1946
